"GROUP","days_since_admission","value","concept","variable","periode_group","siteid"
"ARDS_18_49",82,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",83,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",84,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",85,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",86,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",87,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",88,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",89,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",90,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",91,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",92,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",93,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",94,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",95,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",96,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",97,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",98,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",99,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",100,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",101,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",102,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",103,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",104,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",105,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",106,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",107,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",108,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",109,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",110,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",111,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",112,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",113,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",114,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",115,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",116,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",117,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",118,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_18_49",0,3,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",1,3,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",2,3,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",3,3,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",4,3,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",5,3,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",6,3,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",7,3,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",8,3,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",9,3,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",10,3,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",11,3,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",12,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",13,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",14,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",15,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",16,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",17,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",18,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",19,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",20,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",21,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",22,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",23,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",24,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",25,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",26,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",27,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",28,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",29,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",30,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",31,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",32,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",33,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",34,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",35,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",36,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",37,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",38,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",39,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",40,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",41,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",42,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",43,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",44,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_18_49",45,-99,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",0,75,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",1,75,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",2,75,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",3,74,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",4,74,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",5,73,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",6,72,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",7,71,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",8,69,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",9,69,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",10,67,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",11,67,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",12,67,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",13,65,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",14,62,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",15,60,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",16,60,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",17,56,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",18,53,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",19,49,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",20,48,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",21,43,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",22,42,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",23,41,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",24,41,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",25,41,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",26,38,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",27,35,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",28,33,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",29,32,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",30,30,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",31,29,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",32,26,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",33,24,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",34,21,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",35,20,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",36,20,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",37,20,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",38,20,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",39,19,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",40,19,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",41,18,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",42,18,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",43,18,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",44,18,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",45,18,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",46,17,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",47,15,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",48,15,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",49,15,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",50,15,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",51,15,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",52,15,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",53,14,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",54,14,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",55,14,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",56,14,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",57,14,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",58,14,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",59,14,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",60,14,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",61,14,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",62,13,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",63,13,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",64,13,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",65,13,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",66,13,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",67,13,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",68,12,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",69,12,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",70,12,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",71,12,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",72,12,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",73,12,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",74,12,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",75,12,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",76,12,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",77,12,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",78,12,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",79,12,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",80,12,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",81,12,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",82,12,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",83,12,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",84,11,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",85,11,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",86,11,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",87,10,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",88,10,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",89,10,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",90,10,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",91,10,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",92,10,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",93,10,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",94,9,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",95,9,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",96,9,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",97,8,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",98,8,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",99,8,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",100,8,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",101,7,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",102,7,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",103,6,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",104,6,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",105,6,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",106,6,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",107,6,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",108,6,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",109,6,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",110,6,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",111,6,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",112,5,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",113,5,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",114,5,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",115,5,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",116,5,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",117,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",118,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",119,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",120,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",121,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",122,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",123,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",124,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",125,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",126,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",127,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",128,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",129,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",130,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",131,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",132,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",133,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",134,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",135,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",136,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",137,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",138,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",139,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",140,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",141,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",142,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",143,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",144,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",145,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",146,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",147,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",148,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",149,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",150,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",151,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",152,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",153,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",154,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",155,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",156,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",157,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",158,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",159,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",160,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",161,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",162,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",163,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",164,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",165,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",166,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",167,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",168,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",169,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",170,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",171,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",172,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",173,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",174,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",175,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",176,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",177,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",178,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",179,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",180,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",181,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",182,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",183,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",184,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",185,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",186,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",187,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",188,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",189,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",190,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",191,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",192,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",193,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",194,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",195,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",196,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",197,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",198,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",199,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",200,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",201,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",202,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",203,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",204,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",205,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",206,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",207,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",208,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",209,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",210,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",211,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",212,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",213,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",214,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",215,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",216,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",217,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",218,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",219,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",220,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",221,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",222,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",223,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",224,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",225,4,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",226,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",227,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",228,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",229,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",230,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",231,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",232,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",233,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",234,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",235,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",236,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",237,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",238,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",239,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",240,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",241,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",242,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",243,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",244,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",245,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",246,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",247,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",248,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",249,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",250,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",251,3,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",252,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",253,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",254,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",255,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",256,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",257,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",258,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",259,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",260,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",261,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",262,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",263,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",264,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",265,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",266,-99,"patient","number","Jan_Jun","FRBDX"
"ARDS_sup_49",0,75,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",1,75,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",2,75,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",3,73,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",4,73,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",5,72,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",6,72,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",7,71,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",8,69,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",9,66,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",10,63,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",11,61,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",12,55,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",13,51,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",14,46,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",15,43,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",16,41,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",17,36,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",18,34,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",19,32,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",20,32,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",21,31,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",22,27,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",23,24,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",24,23,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",25,20,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",26,15,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",27,14,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",28,14,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",29,14,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",30,13,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",31,13,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",32,13,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",33,13,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",34,11,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",35,10,"patient","number","Jul_Dec","FRBDX"
"ARDS_sup_49",36,10,"patient","number","Jul_Dec","FRBDX"
