"GROUP","days_since_admission","value","concept","variable","periode_group","siteid"
"ARDS_18_49",3,11,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",4,11,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",5,11,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",6,11,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",7,11,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",8,11,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",9,11,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",10,11,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",11,11,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",12,11,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",13,11,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",14,10,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",15,10,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",16,10,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",17,10,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",18,10,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",19,10,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",20,10,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",21,10,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",22,10,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",23,10,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",24,10,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",25,9,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",26,9,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",27,8,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",28,8,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",29,8,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",30,8,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",31,8,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",32,8,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",33,6,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",34,6,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",35,6,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",36,6,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",37,6,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",38,6,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",39,6,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",40,6,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",41,6,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",42,5,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",43,5,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",44,5,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",45,5,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",46,5,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",47,5,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",48,5,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",49,5,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",50,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",51,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",52,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",53,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",54,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",55,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",56,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",57,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",58,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",59,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",60,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",61,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",62,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",63,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",64,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",65,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",66,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",67,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",68,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",69,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",70,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",71,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",72,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",73,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",74,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",75,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",76,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",77,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",78,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",79,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",80,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",81,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",82,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",83,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",84,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",85,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",86,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",87,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",88,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",89,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",90,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",91,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",92,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",93,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",94,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",95,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",96,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",97,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",98,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",99,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",100,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",101,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",102,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",103,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",104,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",105,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",106,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",107,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",108,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",109,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",110,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",111,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",112,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",113,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",114,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",115,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",116,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",117,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_18_49",118,-99,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",0,46,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",1,46,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",2,46,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",3,44,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",4,44,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",5,42,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",6,42,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",7,42,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",8,40,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",9,38,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",10,36,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",11,35,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",12,30,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",13,26,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",14,24,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",15,23,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",16,21,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",17,18,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",18,18,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",19,16,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",20,16,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",21,16,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",22,15,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",23,14,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",24,13,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",25,11,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",26,7,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",27,7,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",28,6,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",29,6,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",30,6,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",31,6,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",32,6,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",33,6,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",34,5,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",35,4,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",36,4,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",37,4,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",38,3,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",39,3,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",40,3,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",41,3,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",42,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",43,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",44,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",45,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",46,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",47,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",48,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",49,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",50,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",51,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",52,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",53,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",54,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",55,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",56,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",57,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",58,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",59,-99,"patient","number","Aug_Dec","FRBDX"
"ARDS_sup_49",0,77,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",1,77,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",2,77,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",3,76,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",4,76,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",5,75,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",6,74,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",7,73,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",8,71,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",9,71,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",10,69,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",11,69,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",12,69,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",13,67,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",14,64,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",15,62,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",16,62,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",17,58,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",18,55,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",19,51,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",20,50,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",21,45,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",22,44,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",23,43,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",24,43,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",25,43,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",26,40,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",27,36,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",28,34,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",29,33,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",30,31,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",31,30,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",32,27,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",33,25,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",34,22,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",35,21,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",36,21,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",37,21,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",38,21,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",39,20,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",40,20,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",41,19,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",42,19,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",43,19,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",44,19,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",45,19,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",46,18,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",47,16,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",48,16,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",49,16,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",50,16,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",51,16,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",52,16,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",53,15,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",54,15,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",55,15,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",56,15,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",57,15,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",58,15,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",59,15,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",60,15,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",61,15,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",62,14,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",63,14,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",64,14,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",65,14,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",66,14,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",67,14,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",68,13,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",69,13,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",70,13,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",71,13,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",72,13,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",73,13,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",74,13,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",75,13,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",76,13,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",77,13,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",78,13,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",79,13,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",80,13,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",81,13,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",82,13,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",83,13,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",84,12,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",85,12,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",86,12,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",87,11,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",88,11,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",89,11,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",90,11,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",91,11,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",92,11,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",93,11,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",94,10,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",95,10,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",96,10,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",97,9,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",98,9,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",99,9,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",100,9,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",101,8,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",102,8,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",103,7,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",104,7,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",105,7,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",106,7,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",107,7,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",108,7,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",109,7,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",110,7,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",111,7,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",112,6,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",113,6,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",114,6,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",115,6,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",116,5,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",117,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",118,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",119,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",120,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",121,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",122,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",123,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",124,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",125,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",126,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",127,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",128,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",129,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",130,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",131,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",132,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",133,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",134,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",135,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",136,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",137,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",138,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",139,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",140,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",141,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",142,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",143,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",144,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",145,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",146,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",147,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",148,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",149,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",150,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",151,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",152,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",153,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",154,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",155,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",156,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",157,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",158,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",159,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",160,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",161,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",162,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",163,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",164,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",165,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",166,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",167,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",168,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",169,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",170,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",171,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",172,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",173,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",174,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",175,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",176,4,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",177,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",178,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",179,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",180,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",181,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",182,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",183,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",184,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",185,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",186,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",187,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",188,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",189,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",190,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",191,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",192,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",193,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",194,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",195,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",196,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",197,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",198,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",199,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",200,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",201,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",202,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",203,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",204,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",205,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",206,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",207,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",208,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",209,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",210,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",211,3,"patient","number","Jan_Jul","FRBDX"
"ARDS_sup_49",212,3,"patient","number","Jan_Jul","FRBDX"
